Zb
3
Long
Lat
Zb
-95.9506	16.7227	13.54
-92.8252	15.5134	13.04
-115.2472	31.9788	12.92
-111.5311	26.3068	11.96
-114.5474	30.4221	13.47
-109.8316	23.8309	12.12
-99.0003	22.9774	13.88
-103.0110	22.9764	12.96
-115.2115	31.8115	13.22
-100.4699	19.7577	13.32
-113.3574	31.2798	12.64
-112.7723	28.4261	12.44
-109.8712	23.9459	13.68
-96.2415	17.0207	13.68
-111.2049	29.4034	12.92
-101.0362	24.8513	13.81
-110.2177	29.1125	12.77
-98.3216	18.2269	13.74
-98.0192	18.2211	13.70
-98.3391	17.3597	13.64
-94.8871	15.9155	12.62
-92.2325	15.4754	13.44
-105.5423	19.7765	12.82
-101.2063	28.9969	12.22
-96.5419	17.0292	13.58
-96.1938	17.5365	13.12
-111.8667	26.2284	12.14
-104.2790	27.5180	13.24
-103.9473	22.9854	12.93
-114.2092	28.8205	13.34
-100.6250	21.1133	13.10
-99.1337	22.5528	12.84
-104.8851	21.5433	12.71
-112.6762	27.0995	13.29
-103.9601	21.2510	13.22
-115.0548	31.4440	13.86
-111.3807	27.3522	11.72
-98.0380	17.3540	13.82
-95.1847	15.9295	12.98
-115.5090	31.9579	13.38
-103.9520	27.8050	12.99
-104.4323	23.4794	12.83
-100.7752	19.7549	13.30
-109.2239	23.6863	12.34
-114.5989	27.8584	12.38
-114.3235	27.6527	13.04
-112.1145	29.7430	13.00
-108.5719	26.8318	13.85
-104.7440	24.3474	13.01
-103.4051	20.3811	13.05
-114.9475	31.8076	13.22
-106.5010	26.3560	12.52
-101.1997	18.9019	12.42
-111.0774	27.6599	12.62
-97.1274	17.6229	13.60
-92.5872	14.6335	13.62
-111.2998	24.6293	12.32
-114.0490	27.4464	13.20
-115.5420	32.4208	12.86
-109.9166	30.2666	12.87
-108.2706	25.9602	13.53
-113.6638	30.9700	12.16
-116.5158	31.1901	12.95
-105.1961	22.9887	13.51
-106.3304	25.2086	13.26
-115.8439	31.1858	13.31
-103.2980	28.0870	12.70
-111.1115	27.9545	13.79
-105.0593	24.0585	12.22
-106.8910	28.6620	12.43
-97.4423	18.6368	13.70
-97.1580	16.4668	13.76
-104.9260	29.5420	13.15
-105.8990	27.5170	13.60
-107.2180	28.6570	12.54
-101.8640	20.2160	12.82
-106.3434	26.3641	12.77
-97.7503	18.7292	13.52
-96.8585	16.4592	13.82
-105.5750	27.5180	13.54
-105.0599	25.2146	12.71
-107.4620	26.3430	12.81
-105.2570	29.8300	13.32
-102.0621	18.9019	12.74
-111.2480	30.5596	13.60
-99.1332	21.9746	13.21
-105.9010	27.8060	13.69
-105.2520	27.8080	13.15
-108.8462	27.3601	12.12
-108.2396	28.5049	13.04
-111.7485	27.9108	12.60
-111.6163	29.9988	13.54
-103.0234	22.1096	13.27
-112.8886	27.9181	13.44
-111.4448	28.2190	13.84
-98.6507	16.7869	13.74
-100.7004	23.4108	13.10
-99.1328	21.5319	13.40
